user_id,post_type,post_length,likes,comments,shares,engagement_rate,user_followers,post_category,post_hour,is_weekend,user_verified,spam_flag
1241,image,96,389,83,23,3.97051166880682,9447,sports,1,0,0,1
1242,video,268,376,43,37,1.52645170056073,7098,technology,22,0,1,0
1243,text,192,480,86,3,4.65000493169687,2466,fashion,7,0,1,1
1244,video,247,432,95,23,3.16655682244172,6864,fashion,0,1,0,1
1245,video,96,167,74,34,2.20965930932907,9076,technology,3,1,0,1
1246,video,127,338,38,2,2.75871011351387,9373,fashion,3,1,0,1
1247,video,173,192,53,3,3.22282064046985,1714,sports,4,1,0,1
1248,image,124,452,87,36,3.01950739330603,4655,food,19,1,1,1
1249,text,152,282,74,39,2.6888226599128,2516,sports,8,1,0,0
1250,video,186,335,28,47,2.7721976184023,7388,sports,22,0,1,0
1251,image,139,389,53,34,1.29385359692549,6962,food,12,0,1,0
1252,text,193,487,89,30,4.15729806937106,3753,technology,17,0,1,1
1253,text,118,12,15,43,2.93792143973457,6739,sports,16,1,1,0
1254,text,298,239,98,24,1.08985937767116,596,sports,0,1,0,1
1255,text,293,319,19,39,3.9477069571225,604,technology,21,1,1,0
1256,video,110,445,45,12,4.69599790269808,7799,sports,14,0,1,1
1257,video,187,482,66,3,4.76288104656633,5833,sports,1,0,1,1
1258,image,99,146,64,45,2.16057979585028,8155,fashion,15,0,0,1
1259,image,52,203,57,13,1.10982593102339,3316,technology,19,1,0,1
1260,image,254,79,52,12,2.83279831984879,5788,sports,21,1,0,1
1261,text,156,378,0,26,1.00674153207149,9700,sports,4,1,0,0
1262,text,162,42,80,5,4.70294338330678,4464,food,21,0,0,1
1263,video,143,457,65,16,1.32610832309816,6142,food,18,1,1,0
1264,text,167,88,28,35,1.63744636978024,1577,food,4,0,0,1
1265,text,286,147,83,39,2.32986437098237,5060,sports,1,0,1,1
1266,text,247,94,69,48,2.22424010851607,2497,sports,6,0,0,1
1267,image,130,451,7,34,4.0759830157905,8401,food,2,0,1,0
1268,image,158,427,28,16,2.55342569247933,8941,fashion,16,0,0,1
1269,video,100,150,50,40,1.26845717001502,6294,fashion,23,0,1,0
1270,text,294,1,32,1,1.70244452968733,7670,fashion,23,0,0,1
1271,text,196,375,2,12,2.79101023334385,7830,fashion,2,1,1,0
1272,video,219,21,59,1,1.16354262841761,1599,technology,12,0,1,0
1273,text,84,370,34,27,3.25245054040706,7335,food,6,1,1,0
1274,text,,312,68,42,,695,sports,23,0,1,1
1275,image,203,484,90,25,3.71616042372016,1078,food,2,0,1,1
1276,video,292,327,75,21,4.71967076920716,830,fashion,14,0,1,0
1277,video,118,6,83,46,4.6051455249552,156,sports,17,1,0,1
1278,video,142,205,19,42,4.75734028130974,2343,technology,9,0,0,1
1279,video,,439,72,2,,5979,food,22,0,1,1
1280,image,214,374,38,34,1.0920438798771,1801,sports,6,1,1,0
1281,image,261,450,3,11,1.86024515223402,7329,sports,8,1,1,0
1282,text,98,113,18,23,4.52788327744842,1386,fashion,4,1,1,1
1283,text,198,271,90,4,4.8742406358057,8403,fashion,19,1,1,0
1284,text,123,82,44,19,4.36696227981714,9493,food,7,0,1,1
1285,text,241,178,42,38,0.995079745073946,1047,technology,13,0,1,1
1286,image,54,209,12,38,4.76342599126907,4221,sports,3,1,0,0
1287,video,149,499,12,12,2.40511112307854,6653,fashion,19,0,1,0
1288,image,119,463,59,40,0.541896308430592,857,food,13,1,1,1
1289,text,139,327,56,44,2.49077183336687,5751,fashion,11,1,0,1
1290,image,53,123,85,11,0.707311263539604,7373,food,1,1,0,1
1291,video,175,480,91,12,2.94745064522503,3635,fashion,12,0,1,0
1292,video,280,112,51,9,2.02349312346673,2393,technology,0,1,0,0
1293,image,88,11,52,32,2.63045720117322,1204,sports,19,0,0,1
1294,image,291,125,85,39,3.25926662334403,8953,fashion,6,0,0,1
1295,image,212,52,42,15,4.40960493118019,1008,sports,8,0,1,0
1296,text,178,330,82,44,3.47855709412368,6639,food,16,1,1,1
1297,image,73,388,71,34,2.45321990815181,4717,technology,20,0,0,0
1298,image,106,282,71,2,4.18742534151664,7169,sports,22,1,1,0
1299,image,,139,41,4,,2411,fashion,12,0,1,1
1300,video,119,400,89,25,1.03891984894489,889,sports,22,0,1,1
1301,video,90,389,25,10,2.89369839898756,271,sports,9,0,0,0
1302,text,231,96,22,6,1.780303818841,8089,food,15,1,0,1
1303,text,223,4,42,9,0.711775390446263,1985,technology,5,1,0,0
1304,video,,56,76,41,,8767,technology,15,1,0,0
1305,video,157,411,27,33,4.38246849856652,1149,sports,10,1,1,0
1306,video,237,333,8,2,1.23306194514827,4229,sports,19,0,1,1
1307,image,106,68,19,7,4.15586145930755,1261,food,2,0,1,1
1308,image,80,117,55,30,4.34028080091624,915,sports,8,1,0,1
1309,video,133,375,82,10,4.61453199199918,3866,food,14,1,0,0
1310,image,201,58,38,44,1.69378290088724,9045,technology,12,1,1,0
1311,image,266,32,50,6,4.5677887933545,4761,technology,9,1,0,0
1312,text,85,317,11,44,1.94298239631395,8753,food,19,0,0,0
1313,video,262,49,78,1,2.98552106054976,3339,sports,23,1,1,1
1314,video,207,367,94,5,0.72728361874527,8372,technology,12,1,0,1
1315,image,,488,54,40,,2904,fashion,16,0,0,1
1316,video,157,18,77,31,3.74167945729491,8131,food,6,1,1,0
1317,text,155,213,10,19,2.50015990090006,969,technology,5,0,0,0
1318,text,207,196,25,33,1.65331568916148,5626,technology,12,1,1,1
1319,text,135,378,41,49,1.3568607321121,7841,technology,16,0,1,0
1320,video,269,449,26,15,3.51479070886648,4794,fashion,14,1,0,1
1321,video,184,477,10,24,0.50180694811403,9098,fashion,3,1,1,0
1322,video,212,46,37,11,4.12651026138584,2034,fashion,14,1,0,0
1323,video,232,166,97,6,0.85662322758468,5272,sports,13,1,0,0
1324,video,269,451,42,38,1.36170326708654,803,food,20,1,0,0
1325,text,63,288,18,16,2.2380637788459,2623,sports,10,0,0,0
1326,image,169,140,63,44,2.68186432872247,2739,fashion,23,1,0,1
1327,text,187,83,5,10,2.09747802116274,6259,food,3,0,0,1
1328,video,129,181,45,5,1.94320474242932,4009,sports,2,0,0,1
1329,text,193,390,41,22,4.83762205432935,1264,sports,1,0,0,0
1330,video,231,78,91,26,3.38710856559527,719,sports,19,0,0,1
1331,video,272,214,64,45,0.605448299153247,8082,fashion,9,1,1,1
1332,text,155,13,98,5,2.43579158799941,3166,technology,12,1,1,0
1333,video,266,214,71,37,4.43753914884787,4972,food,19,1,0,0
1334,image,254,402,58,1,1.85655283884801,8738,fashion,20,1,0,1
1335,video,119,127,51,21,0.925503551484747,2437,food,22,0,0,1
1336,image,,309,46,19,,8500,fashion,17,0,1,1
1337,image,122,476,6,24,3.22706224371237,5694,sports,20,0,1,1
1338,video,94,247,10,14,3.06640628521927,2560,sports,15,1,0,1
1339,text,277,403,60,48,0.741094518233336,6920,technology,10,1,0,0
1340,image,233,28,67,28,1.13224554407983,5646,technology,9,1,0,1
1341,text,156,279,24,7,3.30147228295901,3542,food,8,1,1,1
1342,image,133,337,11,36,1.43520728656476,2811,technology,11,0,0,1
1343,video,131,318,25,48,2.76831535886791,1391,technology,18,1,1,1
1344,video,299,201,11,32,2.95196758713227,5474,food,0,1,1,1
1345,image,156,360,42,21,1.77578235621923,9692,fashion,17,0,0,1
1346,video,234,56,50,49,4.76791319993672,2755,technology,13,0,1,0
1347,image,70,391,36,46,4.29108848076009,6613,fashion,21,1,0,0
1348,video,245,217,45,4,3.75068078434759,7494,sports,20,1,1,0
1349,text,227,61,52,38,0.850972398842341,804,technology,0,0,1,1
1350,video,210,156,87,17,0.977585086890588,925,sports,16,1,0,1
1351,text,268,201,79,37,2.7175160563923,9296,sports,10,0,0,0
1352,video,56,16,12,36,1.22321007135944,476,fashion,19,0,1,1
1353,text,119,321,88,29,4.90219458588263,1072,food,14,1,1,1
1354,video,176,5,53,30,1.21334105312334,4313,technology,3,0,1,1
1355,text,,57,56,9,,543,fashion,14,1,0,0
1356,image,259,324,3,14,2.13854475578677,7619,food,21,1,0,0
1357,image,,411,74,41,,854,sports,21,1,0,0
1358,text,297,317,95,47,1.08066384000241,4835,technology,13,1,0,1
1359,video,252,168,48,43,2.43642392619076,5496,sports,21,0,1,0
1360,text,197,452,6,17,1.73617264763215,3565,sports,0,1,1,0
1361,video,265,81,10,22,4.4948818610226,2811,technology,8,1,1,0
1362,image,192,473,91,32,0.682635704606128,2507,food,6,0,1,1
1363,video,225,467,53,15,4.61177372302907,8914,food,22,1,1,0
1364,image,248,424,86,37,4.2484736234885,5688,technology,10,1,0,0
1365,video,198,432,44,34,1.83906822398367,6204,technology,22,1,0,1
1366,video,219,218,22,33,4.05180794604697,5847,fashion,1,1,1,0
1367,video,203,176,27,27,0.640461021524364,1823,fashion,1,0,1,1
1368,text,285,203,56,1,4.85089497632027,7324,sports,5,0,1,1
1369,text,169,70,25,29,2.86967724165405,2019,technology,22,1,1,0
1370,image,177,386,24,12,1.8647646172945,1018,food,18,0,1,0
1371,image,191,265,53,40,2.13162445667605,4315,sports,19,0,1,0
1372,text,106,97,28,15,0.798824090572238,681,sports,13,0,1,1
1373,image,,344,82,4,,3981,sports,2,0,1,0
1374,text,107,290,96,27,0.676813753178116,9978,sports,6,1,0,0
1375,video,70,207,35,38,3.44708205416537,4009,food,6,0,1,0
1376,image,131,1,13,44,2.49231167467906,2099,sports,3,1,1,1
1377,image,118,123,77,19,4.77012298184922,500,technology,22,1,0,1
1378,text,180,279,34,23,1.60699883138058,3748,fashion,4,0,0,1
1379,image,136,73,29,26,2.89439070772105,5545,food,16,1,1,0
1380,image,267,165,91,29,2.67060293862239,2728,technology,3,0,0,0
1381,video,214,21,16,44,3.66289899822546,1756,technology,22,1,0,1
1382,image,265,153,66,26,0.806046043785892,720,technology,12,1,1,0
1383,video,98,426,79,25,1.3720510851051,346,fashion,15,0,0,0
1384,text,196,438,29,6,1.46554169041782,5312,fashion,15,1,1,1
1385,image,164,294,92,41,3.8216783967876,3439,fashion,1,0,1,1
1386,video,138,218,44,46,1.35112413347033,6858,technology,17,1,1,1
1387,text,134,156,78,37,3.0807129375094,7186,fashion,0,1,0,0
1388,image,177,494,88,4,1.46859719225429,3110,sports,17,0,0,0
1389,text,189,229,50,22,4.3773122753779,4819,fashion,7,0,1,0
1390,image,298,19,46,27,4.73983454520337,2468,food,10,0,1,1
1391,text,238,474,52,33,2.83321838724008,1939,technology,23,1,0,1
1392,text,218,40,63,14,2.0853899789413,3003,technology,23,0,1,0
1393,video,210,437,37,31,1.55325998757875,6305,sports,14,0,0,1
1394,text,227,147,63,25,0.724014506853697,4495,fashion,15,0,0,1
1395,image,166,107,86,47,1.70825034288873,5867,fashion,16,0,0,0
1396,image,245,402,88,30,3.44406100975393,3791,food,16,1,0,1
1397,video,176,83,6,18,2.90127619089145,7570,sports,11,1,0,0
1398,image,283,482,21,8,4.74818575226417,3941,food,9,1,0,1
1399,image,298,366,80,28,2.28324768121265,4448,food,19,1,1,0
1400,image,120,321,81,38,3.62238504047778,6721,technology,5,1,1,1
1401,text,135,413,40,3,2.70195236363805,1492,technology,7,1,0,0
1402,text,296,308,73,2,2.80659297165895,6160,fashion,12,0,0,1
1403,image,82,289,9,28,1.70498441571853,4355,fashion,1,1,1,1
1404,video,130,405,56,10,2.547278495789,4400,food,18,0,1,1
1405,text,201,322,6,32,2.61853248655718,3438,fashion,21,0,1,1
1406,video,110,133,49,37,3.6798913478702,5587,food,9,0,1,1
1407,image,110,206,90,10,4.73287999633751,3614,fashion,3,0,1,0
1408,image,147,282,51,26,1.98194574867127,859,fashion,11,1,1,0
1409,text,77,265,32,32,0.689902108615843,8721,technology,17,1,1,0
1410,image,235,72,0,20,2.73332806475288,6893,technology,6,1,1,1
1411,text,92,480,52,38,2.95007599467126,2559,technology,19,0,0,0
1412,image,218,351,59,30,1.25798248009362,5373,technology,23,1,1,1
1413,image,216,47,33,37,3.9220907282423,1818,sports,23,1,0,1
1414,text,135,325,3,45,4.93218098798671,9557,technology,22,1,1,0
1415,text,226,232,16,1,4.75598622653808,5523,sports,3,1,1,0
1416,text,66,442,3,26,1.38697717470644,1408,technology,6,1,1,1
1417,image,147,99,42,35,4.43913457955342,1150,fashion,9,1,1,1
1418,image,247,58,89,10,3.67022136385258,5579,food,14,0,1,0
1419,video,287,257,3,46,2.5423095371311,2349,fashion,11,0,0,0
1420,text,,412,0,17,,2909,fashion,0,1,1,1
1421,image,147,451,70,0,4.32320078742106,3021,sports,19,0,0,1
1422,image,114,64,93,34,2.66060722837268,4776,technology,17,0,0,0
1423,text,123,82,49,34,2.17943316097307,4141,food,15,1,1,1
1424,video,134,153,72,30,2.71961371861694,2517,food,4,0,0,1
1425,text,54,472,60,27,3.10608411815772,632,technology,18,1,1,0
1426,video,51,265,34,38,1.35084944200257,9190,sports,3,0,1,0
1427,image,71,308,7,0,4.55408478620146,8267,sports,5,1,1,1
1428,video,161,78,23,24,3.53384126973326,1569,sports,16,0,0,1
1429,image,106,314,82,42,3.3497101280187,9544,food,6,0,1,0
1430,text,115,149,35,37,0.947733017812872,7392,sports,23,0,0,1
1431,text,123,434,49,19,3.21878272177666,9061,sports,22,0,1,0
1432,text,147,47,42,2,1.04432298007322,9125,food,6,1,1,1
1433,video,193,404,26,1,0.854139538379296,7242,food,8,0,0,0
1434,image,161,378,31,17,2.87289903039077,6100,fashion,12,1,0,1
1435,text,228,247,77,43,2.31253490320923,7181,food,19,1,0,1
1436,text,174,277,17,9,3.14964621570301,4749,technology,13,0,0,1
1437,image,216,355,27,4,0.901499756257574,7031,food,15,0,0,0
1438,text,135,97,28,8,2.43942378281266,3524,food,22,1,0,0
1439,image,,413,15,1,,1191,sports,8,0,1,0
1440,image,137,24,98,33,4.94195038665852,9488,fashion,14,1,0,1
1441,image,288,492,46,37,3.02517595595829,9952,sports,4,0,1,1
1442,image,217,283,58,30,3.5934658742339,7949,fashion,17,1,1,0
1443,image,87,448,30,9,1.96438226307174,4754,sports,20,0,1,0
1444,video,237,368,3,49,0.926325116507049,360,technology,19,0,1,1
1445,text,108,300,36,11,4.89141888252592,6036,sports,7,1,1,1
1446,video,187,67,16,35,1.78816565922432,9477,sports,14,1,0,1
1447,text,148,6,38,20,2.40713683328108,4470,technology,20,1,1,1
1448,video,241,304,47,48,3.42438764766159,4401,technology,8,0,1,0
1449,image,292,136,45,46,0.611137839587501,7307,food,18,0,1,0
1450,text,112,163,89,5,4.14616608732779,5919,sports,21,0,0,1
1451,text,98,82,47,47,2.91460185512879,9158,technology,5,0,0,1
1452,video,241,384,38,48,1.7519773418097,192,technology,3,1,0,1
1453,video,81,137,3,2,0.777235933816112,5261,food,10,1,0,0
1454,text,184,419,29,9,1.23124286963499,7732,fashion,9,0,1,0
1455,video,70,72,29,4,4.52765236484047,9643,technology,2,0,0,1
1456,video,69,236,21,45,3.58710900771151,6308,technology,0,0,1,1
1457,video,203,45,74,25,1.624557747366,8656,sports,11,1,0,1
1458,image,176,105,65,20,0.795203442252633,5016,food,22,1,0,1
1459,image,117,415,11,44,3.60776890573986,3818,sports,14,0,0,1
1460,video,159,287,93,25,3.07583476685494,6225,fashion,14,1,0,1
1461,video,165,261,35,37,2.32033786006206,2024,food,20,0,1,0
1462,image,263,175,17,43,2.13625152135529,3195,sports,13,0,0,0
1463,image,192,165,89,25,1.47566424168099,6783,technology,6,1,1,0
1464,text,169,144,52,7,3.51325065441883,5281,technology,16,1,1,1
1465,text,281,329,70,4,4.86800612507242,2638,food,23,1,1,1
1466,image,262,369,0,14,1.29071860626572,9588,technology,18,1,1,1
1467,video,128,282,57,15,3.18702479006977,2376,sports,6,0,1,0
1468,video,263,53,89,0,2.40883275085689,8294,food,2,1,1,1
1469,video,165,177,86,15,2.51009924785099,1010,technology,2,1,1,0
1470,video,141,418,89,36,1.64366276057517,406,technology,17,1,0,1
1471,text,63,243,5,2,4.21310694047639,6675,fashion,19,1,1,1
1472,image,204,340,69,46,2.68365021866259,4331,fashion,21,0,0,1
1473,video,174,126,43,30,2.94532633489219,6128,food,13,0,0,0
1474,text,282,408,71,12,1.87142410758797,6758,fashion,2,1,1,0
1475,video,217,411,23,15,1.31813809550127,6436,sports,6,1,1,0
1476,image,107,366,85,42,0.886596746912692,9730,technology,6,0,0,1
1477,text,,270,18,20,,972,technology,4,0,0,0
1478,image,75,131,17,1,1.38305426759535,1241,technology,2,1,1,1
1479,image,162,92,94,26,3.60533909384959,765,food,17,0,1,1
1480,text,240,378,29,37,2.25669400721129,8500,food,14,0,0,0
1481,text,115,72,41,25,2.37098660445343,1051,fashion,19,0,0,0
1482,text,202,410,32,37,2.61129873241747,9349,technology,13,0,1,1
1483,text,297,409,73,45,2.15468828657394,4822,technology,3,1,0,1
1484,text,180,402,11,24,0.952789897501655,4108,technology,23,0,0,1
1485,text,249,247,93,10,1.89334314501281,6755,technology,7,0,1,1
1486,text,93,347,26,7,3.48680462312272,6290,technology,20,1,0,0
1487,video,146,272,38,7,3.49602980660992,871,sports,12,1,1,0
1488,image,91,42,8,32,1.78800938257998,4130,technology,21,1,1,0
1489,text,293,376,20,6,2.5704618195096,7959,sports,7,0,1,1
1490,video,276,40,75,37,1.37051252605372,621,technology,14,1,0,1
1491,video,55,169,28,20,1.44667436688426,3455,food,16,0,1,1
1492,video,216,433,32,7,0.603711897829733,1500,food,4,1,0,0
1493,image,229,211,61,20,4.53535947458485,3823,sports,19,0,1,1
1494,text,72,492,14,19,1.44817999283708,6679,technology,3,1,1,1
1495,video,138,167,1,7,1.52390244621409,3347,food,10,1,0,0
1496,image,172,38,51,45,1.75820644690309,1958,food,17,0,0,0
1497,image,227,368,43,30,1.07333632262943,4881,technology,9,1,0,1
1498,image,220,244,53,49,3.37668297431613,4164,technology,16,1,1,0
1499,video,196,150,17,28,0.83814328929914,2498,food,14,1,0,1
1500,text,246,110,2,47,1.10391091846858,242,technology,5,1,1,0
1501,video,,479,6,8,,5162,fashion,22,1,0,1
1502,video,60,435,42,14,2.02847279216649,3569,technology,20,0,1,0
1503,text,,46,81,29,,3795,food,15,0,1,0
1504,text,61,62,37,25,3.00841135101564,817,food,14,1,1,0
1505,text,123,224,36,9,1.65209527877681,742,sports,7,1,1,0
1506,image,57,365,57,28,3.42872577720198,2648,fashion,8,0,0,1
1507,text,201,68,32,15,1.02323156131796,8661,food,10,0,0,1
1508,video,269,298,58,35,2.91384672386014,3750,fashion,1,1,1,0
1509,text,90,431,94,19,2.46716647270266,7649,technology,12,0,1,1
1510,video,213,289,10,44,1.70543112267848,9078,food,3,1,0,0
1511,image,278,295,67,36,3.21802248982775,1049,sports,8,1,0,0
1512,video,134,202,81,21,4.42100116553127,5544,food,4,1,0,1
1513,video,121,60,67,6,4.99507114893385,621,sports,18,1,0,1
1514,text,104,433,97,22,3.23493245934541,6732,fashion,21,0,0,1
1515,text,186,450,92,40,2.32117643448127,6148,sports,2,0,0,1
1516,video,96,317,87,39,1.51343195097291,454,technology,20,0,1,1
1517,text,,313,21,28,,1582,technology,2,1,0,1
1518,image,225,160,65,15,2.65754740167395,9939,technology,5,0,0,1
1519,image,287,330,43,37,2.15274965576319,7094,food,9,1,1,0
1520,text,153,15,5,27,4.61216535181225,2315,technology,4,1,0,1
1521,image,259,337,41,47,2.15732960445069,4816,technology,2,0,0,0
1522,text,91,93,24,37,2.18050066015446,8719,food,21,1,0,1
1523,video,109,303,56,30,2.2259053059529,5921,fashion,23,1,1,1
1524,video,261,137,84,13,4.26479094665446,2637,technology,6,1,0,0
1525,image,247,337,54,32,3.42854744381106,6439,technology,21,0,1,0
1526,text,61,37,15,8,3.26375982643502,8836,food,17,1,0,0
1527,text,179,126,94,26,2.00364360072738,5019,fashion,22,0,1,0
1528,image,56,274,13,23,4.18056879574598,7175,fashion,7,1,0,1
1529,video,129,163,38,12,0.672637376100655,3865,fashion,0,0,0,1
1530,image,180,442,27,25,4.41858727552151,8950,food,3,1,0,0
1531,video,158,318,95,28,2.80737454907268,7182,sports,23,0,1,0
1532,text,52,76,91,48,2.29212605688536,2927,sports,6,0,0,1
1533,video,76,173,50,42,2.73725276322959,2158,technology,13,1,0,1
1534,image,163,386,48,27,3.50336988740224,7849,technology,12,1,1,0
1535,text,156,457,8,27,0.557444419330538,830,technology,9,1,1,1
1536,image,89,357,57,7,4.42198335406212,1932,sports,22,1,1,1
1537,image,279,320,44,22,2.51032786390127,8700,food,17,0,0,0
1538,video,,375,21,28,,6605,technology,0,1,1,0
1539,image,269,90,31,4,1.12210504535326,7270,food,3,0,0,0
1540,video,178,237,68,41,2.47759418461299,4279,technology,15,1,1,0
1541,text,296,263,86,6,2.73345247077971,6399,food,15,0,1,1
1542,video,57,178,68,41,2.31641012522065,7930,food,17,0,0,0
1543,text,150,493,41,35,3.55397042222104,4902,sports,7,0,0,1
1544,video,209,489,52,40,2.39403437941652,6157,food,9,1,0,1
1545,image,173,208,95,26,4.82637910030958,6715,fashion,15,1,0,1
1546,video,,72,58,45,,6862,sports,22,0,1,1
1547,video,156,389,73,1,4.13365071043359,5643,technology,23,0,1,0
1548,text,150,106,38,24,0.992101563992655,8425,sports,10,0,1,1
1549,image,53,344,14,8,2.28781081825658,4983,fashion,5,0,0,0
1550,video,271,294,70,26,2.01581465651219,7150,fashion,0,0,0,1
1551,image,247,368,28,0,3.06267074661466,5059,food,11,1,1,0
1552,video,159,443,2,22,4.37501084027642,766,fashion,5,0,1,1
1553,video,295,283,82,9,0.85252197992903,376,fashion,12,1,0,1
1554,image,68,352,9,41,0.826586591201199,981,fashion,16,1,1,0
1555,video,81,181,91,24,4.3264296867092,2160,fashion,0,1,1,0
1556,image,186,36,28,2,1.45782538717261,2182,technology,7,0,1,0
1557,video,61,136,78,5,3.50938964502416,6802,technology,21,0,0,0
1558,text,188,337,34,5,2.94295159562362,9529,sports,7,0,1,1
1559,image,95,55,5,1,4.24802117699253,258,food,23,0,0,1
1560,video,168,186,11,17,1.06290009426382,5329,technology,10,1,1,1
1561,video,65,340,37,22,1.08402334575175,8056,fashion,13,1,0,1
1562,text,178,257,76,1,3.00568262125238,7614,food,23,1,1,1
1563,image,,444,92,11,,7903,technology,9,0,1,0
1564,video,158,57,18,21,2.36748991266839,2626,sports,14,0,1,0
1565,text,168,362,66,36,1.97123945114613,8402,fashion,6,0,0,1
1566,video,294,122,7,19,3.23010195439049,7903,food,6,0,1,0
1567,image,70,187,7,38,4.68701870245264,6674,technology,9,0,1,1
1568,video,207,229,83,23,4.26617524780081,8833,food,3,0,0,1
1569,video,62,167,46,47,4.97967624829949,1238,technology,17,1,0,0
1570,video,211,419,3,19,0.601558624410697,7357,sports,9,1,1,1
1571,video,53,113,50,0,1.00786165120743,3383,fashion,18,0,1,0
1572,text,205,251,84,0,3.2426049351498,7862,sports,13,1,1,1
1573,text,151,106,66,16,4.19259397700232,7996,fashion,12,1,1,0
1574,image,299,36,44,0,1.78359954038045,2519,fashion,14,1,1,1
1575,text,272,334,7,44,1.57644989615398,1856,food,15,1,0,1
1576,text,108,91,86,29,4.04139109721541,2406,technology,1,0,1,0
1577,image,296,17,15,40,0.753718342339542,7730,sports,3,1,0,1
1578,text,177,353,76,46,2.16222191412163,6363,sports,20,0,0,1
1579,text,76,62,66,2,2.77614150166548,9267,sports,17,0,1,0
1580,image,118,149,8,45,3.02156903457646,5108,food,16,1,0,0
1581,image,74,138,59,10,3.7787682055675,5347,food,9,0,1,0
1582,image,180,185,77,23,2.09680575543796,9014,food,20,1,0,1
1583,video,146,184,76,21,3.25707955103573,2670,fashion,8,0,0,0
1584,video,245,204,70,43,3.1341894025593,5907,sports,14,0,1,0
1585,image,74,259,14,44,2.96427245294186,7912,fashion,11,1,1,0
1586,image,197,213,70,25,3.38217481913996,424,sports,20,1,0,1
1587,image,211,255,97,12,1.66752126980634,7587,sports,8,0,1,0
1588,video,203,134,40,0,0.88091939113083,9821,technology,13,1,1,1
1589,video,175,60,21,23,1.03672252417885,5745,sports,12,0,0,1
1590,text,182,362,23,9,1.51062072194256,2045,food,5,1,0,0
1591,text,276,309,43,34,2.75089070985253,4586,food,18,0,0,1
1592,image,238,87,0,23,4.28199237745709,2530,food,3,0,1,1
1593,video,269,323,9,27,3.65582003939773,3610,technology,19,0,1,1
1594,video,270,475,79,35,4.05068271890921,945,technology,16,0,1,1
1595,video,58,206,71,15,2.07939030766741,667,fashion,18,0,0,1
1596,image,165,128,55,39,2.32094183741848,2279,sports,2,1,1,0
1597,text,279,310,88,15,2.27156848695776,2119,sports,13,0,0,0
1598,image,227,2,49,16,1.36342932982026,3419,food,16,1,0,0
1599,text,183,461,11,14,0.775474961646074,2420,food,12,1,0,1
1600,text,260,421,88,15,3.15912241772252,1746,food,8,0,0,0
1601,image,109,241,80,14,4.95147507539264,4009,food,0,0,0,1
1602,text,221,120,59,33,1.25073367227618,8115,food,16,1,0,1
1603,text,170,384,25,10,0.710081689546732,3520,food,15,0,0,1
1604,video,188,101,77,0,4.0078925682077,456,sports,17,0,1,1
1605,text,243,37,40,14,1.63663703008126,7585,technology,1,1,0,0
1606,image,224,340,35,25,4.23339712408818,3181,food,13,1,1,1
1607,image,157,495,22,3,3.66771500165532,2380,sports,21,1,1,0
1608,text,157,412,42,42,4.75553091672862,4231,food,22,1,1,0
1609,video,250,132,5,4,2.34017256090502,5223,fashion,16,1,1,1
1610,video,262,496,68,34,3.47886427752785,7522,fashion,2,1,1,0
1611,text,265,201,42,12,2.59184651365972,2887,sports,1,0,0,0
1612,text,275,347,24,9,3.33764913788845,4309,technology,7,1,1,0
1613,image,263,20,17,10,2.52319507703482,6640,fashion,1,1,1,1
1614,text,180,241,61,17,1.34884510890834,9489,fashion,1,0,1,1
1615,video,125,454,12,33,2.78553837201521,9570,technology,8,0,0,1
1616,text,269,450,42,38,2.87862890646849,565,fashion,19,0,1,0
1617,image,79,108,77,40,4.14771731717073,1587,food,20,0,1,0
1618,image,267,302,27,41,3.80984317607112,5042,technology,5,0,1,1
1619,image,289,83,17,49,3.4870623077365,4697,fashion,11,0,1,1
1620,image,70,82,58,22,1.01024192998658,4636,technology,8,1,0,0
1621,image,205,290,59,6,3.74277330798672,425,food,6,0,1,1
1622,text,297,451,62,38,2.75137320359532,4262,fashion,11,0,0,1
1623,text,267,68,56,2,4.52344791247772,403,sports,4,0,0,0
1624,text,239,128,91,11,4.63941920358744,5167,fashion,15,0,1,0
1625,text,210,195,50,6,0.748204657708035,5124,fashion,4,1,1,1
1626,image,262,139,55,48,4.19288702159516,7815,food,11,0,0,1
1627,video,212,443,26,25,0.669638256902018,9732,sports,23,0,1,1
1628,text,229,282,31,32,2.1522633156276,8440,sports,19,1,1,1
1629,video,83,311,8,36,2.94034989029486,2731,sports,8,1,1,0
1630,text,90,233,95,47,1.16645359382207,6491,food,22,1,0,1
1631,text,100,22,83,14,3.85841215656085,8387,food,6,0,0,1
1632,video,224,152,91,1,0.537596168774624,2469,food,18,1,1,0
1633,image,131,276,96,40,1.25869571795317,628,food,19,1,1,0
1634,text,107,60,67,6,3.11358573434064,4775,food,22,1,0,0
1635,text,124,318,45,31,3.71474402916782,1763,sports,10,0,0,0
1636,text,234,377,97,3,4.62489396212262,3464,technology,20,0,0,0
1637,video,72,51,66,19,3.67473493370581,2441,food,11,1,0,0
1638,image,225,343,25,49,3.5230067161469,6756,technology,2,0,0,0
1639,video,177,152,7,35,2.27453515857799,5005,fashion,16,0,0,1
1640,video,199,236,5,31,0.505779914870606,8984,fashion,6,0,0,1
1641,image,66,310,79,27,1.0407166643103,9243,food,21,0,1,0
1642,video,118,301,23,12,2.90549545140218,6050,fashion,9,0,0,1
1643,image,157,31,47,0,3.53808448629989,1460,technology,22,1,0,1
1644,text,188,54,93,34,2.37851727753408,5227,fashion,14,1,1,0
